User_ID,Country,Age,Gender,Occupation,Education_Level,Income_USD,Daily_Usage_Hours,Phone_Checks_Per_Day,Time_on_Social_Media,Time_on_Gaming,Streaming_Usage_Hours,Messaging_Usage_Hours,Work_Related_Usage_Hours,Sleep_Hours,Exercise_Hours,Mental_Health_Score,Depression_Level,Anxiety_Level,Stress_Level,Relationship_Status,Has_Children,Urban_or_Rural,Time_Spent_With_Family_Hours,Online_Shopping_Hours,Internet_Connection_Type,Primary_Device_Brand,Has_Screen_Time_Management_App,Addiction_Level,Monthly_Data_Usage_GB,Has_Night_Mode_On,Age_First_Phone,Push_Notifications_Per_Day,Tech_Savviness_Score,source_dataset
11001,Japan,60,Other,Student,Bachelor's,43450.34,6.83,56,0.89,1.94,1.28,1.62,2.01,6.54,1.51,24.77,0.9,4.7,43.62,In Relationship,Yes,Urban,1.88,0.0,4G,Xiaomi,No,2.5,28.32,Yes,14,97,34.91,global_mobile
11002,Russia,58,Female,Engineer,,43491.75,7.3,93,2.29,0.0,1.8,1.34,1.88,6.34,1.22,99.96,4.1,4.5,38.8,Single,No,Rural,1.2,1.16,5G,Samsung,No,5.5,20.6,Yes,9,66,13.17,global_mobile
11003,Nigeria,39,Other,Student,,31700.19,6.63,86,1.9,1.85,0.82,1.25,0.57,5.59,1.3,90.28,2.6,0.7,51.58,Married,No,Rural,2.5,0.55,3G,Apple,No,5.5,29.13,No,8,112,61.57,global_mobile
11004,Russia,43,Female,Doctor,High School,16099.15,5.24,92,2.23,2.27,1.91,1.48,1.71,5.05,1.26,71.44,2.2,1.9,9.67,Single,Yes,Urban,1.9,1.5,5G,Apple,No,5.5,30.37,Yes,15,69,83.96,global_mobile
11005,China,69,Male,Manager,,32053.47,4.47,73,2.39,1.15,1.97,2.53,3.54,8.09,1.08,46.23,6.2,9.1,95.54,Married,Yes,Urban,2.44,0.28,4G,Huawei,Yes,5.5,28.16,No,8,65,22.37,global_mobile
11006,China,51,Other,Salesperson,Bachelor's,32359.08,6.24,56,1.98,2.2,2.19,2.32,1.15,7.39,0.57,81.04,3.2,3.6,7.43,Married,No,Rural,0.98,0.36,4G,Apple,No,7.5,29.99,Yes,16,92,64.62,global_mobile
11007,Russia,22,Male,Doctor,Bachelor's,0.0,4.48,101,1.28,1.67,2.56,1.63,5.26,5.56,1.07,45.73,2.8,9.1,80.36,Single,Yes,Rural,1.39,1.17,3G,Other,Yes,2.5,6.18,No,19,148,83.4,global_mobile
11008,Nigeria,50,Female,Teacher,High School,40714.71,4.62,73,2.09,1.94,1.72,1.37,2.69,7.55,0.95,10.2,2.3,8.1,64.19,Divorced,No,Rural,1.81,1.11,WiFi,OnePlus,No,5.5,19.2,Yes,19,61,66.67,global_mobile
11009,Brazil,29,Male,Doctor,High School,39515.78,4.48,97,1.32,3.52,1.01,1.89,3.46,6.29,0.4,79.48,1.7,0.7,0.04,In Relationship,No,Urban,0.97,0.55,5G,Other,No,5.5,53.94,No,16,120,10.05,global_mobile
11010,Nigeria,37,Female,Manager,,16396.32,9.13,91,2.9,2.59,0.85,1.42,3.6,6.25,1.49,41.89,4.8,9.1,96.56,In Relationship,No,Rural,1.39,0.77,5G,Xiaomi,Yes,5.5,29.85,No,9,57,92.66,global_mobile
11011,Russia,54,Male,Teacher,Bachelor's,46084.05,7.78,70,2.62,0.34,2.44,1.37,3.05,4.83,0.8,57.09,4.8,2.3,83.81,Married,No,Rural,0.41,0.91,3G,Xiaomi,No,7.5,0.0,No,19,151,11.74,global_mobile
11012,Mexico,41,Female,Engineer,High School,36741.7,8.01,135,1.85,0.62,0.03,1.1,2.96,7.53,1.82,11.65,8.7,2.7,32.51,In Relationship,No,Urban,0.98,1.5,WiFi,Other,No,7.5,24.41,Yes,20,101,17.35,global_mobile
11013,China,13,Other,Unemployed,Master's,36073.65,5.48,93,1.08,1.62,0.6,3.07,1.8,6.92,1.69,65.81,5.9,3.3,23.3,Married,No,Rural,0.5,0.46,3G,Huawei,No,9.5,35.66,No,8,137,16.05,global_mobile
11014,India,13,Female,Salesperson,PhD,45281.36,6.49,80,3.32,1.98,2.03,2.11,1.85,7.22,1.15,56.9,1.4,7.9,60.96,In Relationship,Yes,Urban,2.33,0.79,4G,OnePlus,No,7.5,33.71,No,14,153,21.87,global_mobile
11015,Nigeria,67,Other,Engineer,High School,51901.8,6.79,107,0.43,0.82,2.14,1.04,1.44,5.77,0.9,45.18,7.7,9.8,50.12,Divorced,No,Rural,1.91,1.1,4G,Other,No,2.5,47.85,No,20,95,40.18,global_mobile
11016,Nigeria,63,Other,Doctor,Bachelor's,39943.8,6.44,114,0.83,0.0,1.81,1.95,3.39,6.75,1.18,78.25,9.6,1.9,41.38,Married,Yes,Rural,2.54,1.97,5G,Apple,Yes,5.5,33.41,No,16,78,20.64,global_mobile
11017,UK,17,Female,Unemployed,High School,34388.13,4.98,63,3.7,2.15,3.41,2.15,1.11,6.56,0.53,57.7,7.0,6.6,21.61,Single,Yes,Rural,1.83,1.02,5G,Apple,Yes,7.5,27.32,Yes,12,138,71.04,global_mobile
11018,USA,49,Male,Artist,Master's,35594.26,8.29,31,2.51,3.03,1.57,1.19,2.27,6.83,1.32,86.48,0.6,0.1,5.38,In Relationship,Yes,Rural,2.29,1.04,5G,Other,Yes,2.5,39.62,No,14,121,29.6,global_mobile
11019,UK,62,Other,Engineer,Master's,45142.11,8.24,108,0.0,0.54,2.14,0.64,0.55,6.13,0.31,75.36,5.9,3.9,98.88,Single,No,Rural,0.53,1.0,WiFi,Samsung,No,9.5,35.35,No,20,89,47.12,global_mobile
11020,Japan,20,Other,Artist,PhD,12205.07,5.43,112,2.58,0.63,2.61,1.43,2.19,6.17,0.09,32.93,8.0,1.1,68.02,In Relationship,Yes,Rural,2.51,0.0,4G,Huawei,Yes,2.5,30.52,No,17,83,18.45,global_mobile
11021,UK,48,Other,Doctor,Master's,0.0,5.66,31,2.01,3.26,1.45,2.35,2.49,5.57,0.48,16.69,1.3,6.7,71.54,In Relationship,No,Urban,1.77,0.73,5G,Xiaomi,Yes,2.5,15.62,No,8,113,45.79,global_mobile
11022,Germany,65,Other,Student,Bachelor's,48962.23,4.7,52,0.19,1.67,1.21,1.95,1.05,7.21,0.67,92.6,5.3,1.6,79.05,Single,No,Rural,1.15,1.33,5G,OnePlus,No,7.5,20.93,No,14,96,94.52,global_mobile
11023,Japan,42,Female,Manager,Bachelor's,27159.42,3.97,77,1.4,2.5,2.76,1.12,1.44,5.92,1.08,91.59,7.7,4.0,12.78,Divorced,No,Urban,1.42,1.57,WiFi,Samsung,No,5.5,38.27,Yes,18,141,52.29,global_mobile
11024,Russia,47,Male,Student,Master's,27374.42,4.95,135,3.05,0.52,3.27,1.79,1.18,4.06,0.0,5.58,5.8,3.5,67.74,In Relationship,Yes,Rural,0.84,0.31,3G,Xiaomi,Yes,2.5,15.04,Yes,14,69,30.95,global_mobile
11025,China,53,Other,Artist,Master's,17625.33,5.62,102,3.25,0.94,1.93,1.95,2.1,6.57,1.11,91.95,9.1,1.1,47.21,In Relationship,No,Urban,0.94,0.36,3G,OnePlus,No,2.5,34.89,No,12,128,38.26,global_mobile
11026,India,40,Other,Unemployed,,45822.1,8.73,148,0.68,1.94,1.69,1.02,3.13,6.89,0.71,39.16,9.6,5.3,98.93,Married,No,Rural,1.27,1.29,WiFi,OnePlus,No,5.5,28.88,No,20,104,36.44,global_mobile
11027,Mexico,47,Male,Manager,,23333.87,5.24,117,2.13,0.87,1.88,1.6,1.36,5.96,0.73,63.97,8.8,8.6,13.5,In Relationship,No,Urban,3.31,1.31,WiFi,Xiaomi,No,2.5,19.31,No,15,113,62.02,global_mobile
11028,USA,47,Female,Doctor,PhD,31475.03,3.34,79,2.79,2.04,1.14,2.46,2.7,5.42,1.01,44.28,4.6,1.8,22.6,In Relationship,No,Rural,1.81,1.21,5G,Apple,No,2.5,21.54,Yes,12,104,55.04,global_mobile
11029,China,13,Male,Manager,High School,12813.36,7.66,117,2.27,1.25,1.58,0.73,2.57,7.85,0.92,58.7,9.3,3.7,17.63,In Relationship,Yes,Rural,1.19,0.63,5G,Apple,No,7.5,27.24,No,18,121,45.68,global_mobile
11030,China,28,Male,Student,High School,20194.31,8.55,72,3.67,1.99,1.33,1.68,2.29,5.14,0.75,85.76,9.9,1.9,61.16,In Relationship,No,Rural,1.72,1.38,WiFi,OnePlus,Yes,2.5,17.82,No,20,70,18.4,global_mobile
11031,Mexico,56,Other,Doctor,PhD,16465.31,6.07,102,0.8,2.63,0.23,1.28,2.58,7.37,1.04,17.9,7.6,4.4,23.81,Married,No,Rural,0.97,1.01,WiFi,OnePlus,Yes,5.5,24.05,No,18,136,3.52,global_mobile
11032,Japan,15,Female,Salesperson,High School,51558.53,4.09,82,1.7,1.84,1.18,1.91,2.33,6.22,0.46,7.91,1.5,4.0,73.55,Married,Yes,Urban,0.93,0.0,WiFi,Other,Yes,7.5,32.51,Yes,9,95,96.54,global_mobile
11033,Brazil,30,Other,Teacher,Master's,0.0,5.79,85,2.3,1.84,2.58,2.24,1.69,6.17,1.1,85.88,4.1,6.7,79.13,In Relationship,No,Urban,1.83,1.12,5G,Apple,No,2.5,23.57,Yes,13,95,83.97,global_mobile
11034,Japan,33,Male,Unemployed,High School,17864.59,7.33,81,2.1,2.79,1.35,2.45,2.06,4.95,0.33,66.56,0.8,8.9,55.7,In Relationship,Yes,Rural,0.9,0.09,3G,Apple,No,9.5,26.57,Yes,14,138,8.52,global_mobile
11035,Mexico,36,Other,Salesperson,Bachelor's,0.0,10.38,96,4.23,0.0,1.61,1.91,0.76,6.86,0.9,68.54,3.5,7.3,51.59,Divorced,Yes,Urban,1.3,0.97,3G,Samsung,Yes,2.5,29.35,No,15,120,30.47,global_mobile
11036,China,14,Other,Unemployed,High School,17857.49,4.21,98,1.01,2.05,2.09,1.45,2.64,7.75,0.99,70.22,3.1,0.3,53.77,In Relationship,Yes,Rural,1.46,0.0,WiFi,Apple,Yes,7.5,11.11,Yes,18,63,21.93,global_mobile
11037,Japan,44,Other,Unemployed,Master's,50534.74,5.28,83,1.58,1.45,1.59,1.33,2.29,5.38,1.23,26.4,7.5,2.8,67.46,Married,No,Rural,1.01,1.1,3G,Apple,No,5.5,0.35,No,9,45,72.51,global_mobile
11038,Brazil,25,Other,Artist,,36770.93,4.6,103,1.99,1.9,2.2,1.31,2.02,7.72,1.38,54.84,9.6,0.8,44.92,Divorced,Yes,Rural,2.3,0.58,4G,Samsung,No,5.5,13.9,No,12,87,73.98,global_mobile
11039,Russia,65,Male,Engineer,High School,30806.68,5.04,86,1.91,3.08,0.48,0.32,1.27,6.38,0.82,36.8,6.8,7.1,75.34,Single,No,Urban,1.06,1.15,WiFi,Samsung,Yes,9.5,3.34,Yes,14,137,70.5,global_mobile
11040,Mexico,65,Other,Doctor,,8464.34,4.7,107,2.04,1.07,1.36,1.86,3.78,6.89,1.3,47.93,9.9,3.7,15.74,Single,No,Rural,1.58,1.05,5G,Apple,Yes,7.5,17.43,No,19,139,21.53,global_mobile
11041,Mexico,37,Male,Doctor,Bachelor's,7609.25,8.95,94,1.15,0.41,1.13,1.66,2.03,6.38,1.34,99.97,9.6,1.0,88.07,Married,Yes,Rural,2.11,0.92,3G,Huawei,Yes,9.5,15.43,Yes,9,124,2.59,global_mobile
11042,Brazil,57,Male,Teacher,Bachelor's,23246.27,4.29,104,3.65,3.6,0.93,1.0,1.73,6.32,0.8,12.8,4.8,3.8,63.94,Divorced,No,Rural,1.48,0.78,WiFi,Huawei,No,5.5,24.53,Yes,8,123,8.38,global_mobile
11043,Mexico,40,Other,Unemployed,High School,34355.64,5.82,64,0.0,2.57,2.16,1.53,3.06,5.74,0.47,62.03,3.0,1.1,33.73,In Relationship,Yes,Rural,2.17,0.84,5G,Huawei,No,5.5,28.01,Yes,20,97,99.33,global_mobile
11044,India,53,Other,Teacher,High School,36959.26,3.13,94,0.86,2.44,2.44,0.71,1.66,4.05,0.49,11.24,0.3,1.0,38.63,Single,Yes,Rural,0.82,1.19,5G,Xiaomi,No,7.5,40.78,No,15,126,72.65,global_mobile
11045,USA,58,Male,Salesperson,High School,38982.13,5.06,102,1.8,3.72,2.3,1.6,2.35,8.23,1.1,52.42,9.5,1.2,54.19,Divorced,No,Rural,0.15,0.66,5G,Apple,No,5.5,18.64,No,13,120,65.35,global_mobile
11046,USA,14,Female,Artist,,48584.89,4.68,92,2.53,1.25,0.66,1.42,1.27,6.79,0.42,36.11,6.1,8.1,23.21,Single,Yes,Urban,1.01,0.6,4G,Huawei,Yes,9.5,20.95,Yes,15,108,55.26,global_mobile
11047,Japan,53,Other,Manager,PhD,9530.81,5.79,110,2.68,0.06,2.81,1.02,0.99,7.48,0.88,66.26,6.0,4.6,38.33,Married,Yes,Rural,1.43,0.48,4G,Other,No,5.5,44.62,Yes,9,90,11.42,global_mobile
11048,UK,62,Female,Salesperson,PhD,21157.72,4.71,17,1.35,1.0,3.12,1.34,1.26,6.2,0.46,71.91,1.5,2.6,13.44,Single,Yes,Rural,0.9,0.53,WiFi,Other,No,7.5,43.49,Yes,8,58,71.31,global_mobile
11049,UK,14,Male,Teacher,Master's,33717.51,5.08,88,3.14,1.97,1.71,1.55,0.71,5.93,0.88,88.71,5.7,1.5,89.13,Single,Yes,Urban,0.78,1.42,3G,Huawei,Yes,7.5,23.57,Yes,11,145,32.91,global_mobile
11050,China,21,Female,Doctor,Bachelor's,3503.47,3.49,98,1.57,0.07,2.98,0.95,2.17,6.11,0.54,85.19,9.7,4.6,64.74,Divorced,Yes,Urban,3.24,1.17,3G,OnePlus,Yes,2.5,14.74,Yes,11,151,28.38,global_mobile
11051,USA,32,Female,Teacher,PhD,26383.22,6.46,91,0.82,1.67,1.69,1.73,2.22,6.85,0.7,99.63,8.0,7.6,49.65,Single,No,Urban,1.66,0.77,4G,OnePlus,No,9.5,15.05,Yes,9,113,72.13,global_mobile
11052,China,47,Other,Salesperson,High School,53062.95,6.15,66,1.14,1.29,2.44,1.13,0.16,6.4,1.21,12.41,2.0,5.4,22.0,In Relationship,No,Rural,1.5,1.63,WiFi,Other,Yes,9.5,37.61,Yes,10,115,48.06,global_mobile
11053,Mexico,63,Other,Manager,Master's,30833.66,9.58,58,0.47,2.45,1.58,1.68,1.55,6.69,0.79,18.17,6.8,7.5,21.96,In Relationship,Yes,Urban,0.38,0.54,5G,Xiaomi,Yes,5.5,42.74,Yes,17,74,9.89,global_mobile
11054,UK,48,Female,Unemployed,,34821.42,9.48,64,1.66,2.34,2.31,2.13,1.7,7.58,0.69,83.75,1.5,6.9,78.28,Married,Yes,Rural,2.66,1.05,5G,Other,Yes,2.5,16.14,Yes,19,93,38.54,global_mobile
11055,USA,22,Other,Doctor,Master's,38122.85,7.11,32,1.19,0.27,2.53,1.01,1.59,5.72,1.1,44.69,0.9,4.6,92.88,Divorced,Yes,Rural,1.42,1.06,4G,Huawei,Yes,2.5,23.36,No,14,112,27.0,global_mobile
11056,Russia,59,Female,Teacher,,37781.34,7.68,93,2.73,0.0,2.52,1.09,2.06,6.83,1.25,11.16,8.1,1.3,15.76,In Relationship,No,Rural,0.86,0.35,5G,Apple,No,9.5,35.58,Yes,14,35,8.3,global_mobile
11057,Russia,35,Other,Student,PhD,13021.78,6.61,94,2.1,0.0,0.32,1.99,2.49,5.56,0.57,55.62,2.4,8.3,12.01,Married,No,Rural,2.51,1.06,5G,OnePlus,Yes,7.5,28.4,No,14,128,47.62,global_mobile
11058,India,64,Female,Student,Master's,20569.36,5.79,75,4.24,1.36,1.48,1.86,2.33,6.1,1.46,9.56,4.6,2.0,21.63,Married,No,Urban,2.07,1.22,3G,Samsung,No,7.5,14.56,No,10,184,82.01,global_mobile
11059,UK,68,Female,Unemployed,,33702.54,0.0,119,2.59,1.54,2.93,1.73,2.5,6.35,0.93,29.6,6.4,4.0,81.63,In Relationship,Yes,Urban,0.87,0.34,3G,OnePlus,No,7.5,24.11,Yes,16,80,68.35,global_mobile
11060,China,25,Female,Unemployed,Master's,46588.45,9.98,63,1.23,0.99,2.38,1.99,2.18,6.77,1.43,25.66,2.6,9.2,80.98,In Relationship,Yes,Rural,2.1,0.56,3G,Xiaomi,Yes,9.5,40.11,No,11,93,70.56,global_mobile
11061,Japan,67,Female,Unemployed,Bachelor's,18562.68,4.57,60,1.32,2.25,1.47,2.02,0.98,4.73,1.47,99.68,6.3,3.0,58.36,Married,No,Rural,0.79,0.79,WiFi,Samsung,Yes,2.5,26.63,No,9,109,62.48,global_mobile
11062,Nigeria,18,Female,Teacher,Master's,46995.24,7.01,78,1.44,2.51,1.34,1.75,0.09,6.63,1.54,94.81,1.3,1.9,34.04,Single,Yes,Rural,0.0,0.5,3G,Xiaomi,Yes,5.5,38.82,Yes,19,111,87.76,global_mobile
11063,Russia,55,Female,Teacher,Bachelor's,31493.77,6.19,90,0.8,0.0,0.39,1.1,2.31,7.37,1.3,81.07,7.6,9.8,81.78,Single,Yes,Urban,1.76,0.63,5G,OnePlus,Yes,7.5,47.26,No,9,137,86.93,global_mobile
11064,Russia,47,Male,Student,High School,9429.91,7.02,76,2.33,2.11,1.04,2.1,1.6,6.29,1.2,53.87,1.9,3.8,79.53,Married,No,Urban,1.67,0.54,5G,Huawei,Yes,5.5,30.07,No,16,52,3.2,global_mobile
11065,USA,28,Male,Unemployed,PhD,61771.09,4.09,63,2.26,2.67,2.75,0.72,2.92,5.69,1.09,65.3,4.0,2.8,84.49,Married,No,Rural,1.52,2.06,WiFi,Apple,Yes,5.5,43.39,No,20,117,12.33,global_mobile
11066,UK,12,Female,Manager,High School,39248.57,6.92,92,2.38,1.84,0.77,1.89,1.74,7.79,1.41,83.83,6.4,5.1,78.3,In Relationship,No,Rural,2.23,0.95,WiFi,Xiaomi,No,9.5,27.51,No,15,126,2.7,global_mobile
11067,India,37,Female,Student,Bachelor's,33771.44,4.19,78,0.0,1.22,2.27,1.38,2.71,8.77,0.68,22.91,8.9,3.3,25.23,In Relationship,Yes,Rural,1.2,1.17,4G,Apple,No,9.5,25.82,Yes,18,107,39.71,global_mobile
11068,USA,59,Female,Unemployed,PhD,11746.85,6.16,79,3.36,1.65,3.13,1.84,0.0,7.04,1.28,85.74,0.5,5.9,31.43,In Relationship,No,Rural,0.46,0.81,4G,Apple,No,2.5,13.16,No,16,128,92.78,global_mobile
11069,India,25,Female,Doctor,Bachelor's,2149.33,7.07,48,4.92,1.54,2.28,1.57,4.07,6.43,1.19,47.31,3.0,1.7,50.57,Married,Yes,Urban,2.34,0.12,5G,Huawei,Yes,7.5,7.74,Yes,8,115,91.83,global_mobile
11070,Mexico,53,Other,Student,PhD,9281.5,3.9,85,4.03,1.95,1.7,2.27,1.54,5.94,0.61,83.05,8.9,3.3,28.46,Married,No,Urban,1.1,1.34,5G,Samsung,No,9.5,27.43,Yes,15,92,64.48,global_mobile
11071,UK,38,Male,Student,High School,50860.54,4.09,93,0.08,1.9,1.05,1.98,1.31,4.51,1.51,20.33,8.3,6.9,9.37,Married,Yes,Urban,2.61,0.0,WiFi,Apple,Yes,9.5,37.06,Yes,12,70,66.89,global_mobile
11072,Germany,55,Other,Salesperson,PhD,29185.65,4.13,119,2.55,2.14,0.44,1.93,2.88,6.47,0.39,23.05,1.3,10.0,41.21,Divorced,No,Urban,3.0,0.54,4G,Other,No,5.5,32.32,No,20,91,44.81,global_mobile
11073,Japan,65,Other,Doctor,High School,11390.73,5.75,74,0.0,2.7,2.69,1.32,2.08,8.2,1.33,78.88,7.0,6.5,36.63,Single,Yes,Urban,1.95,0.64,4G,Xiaomi,No,9.5,19.45,Yes,8,142,37.9,global_mobile
11074,India,29,Male,Artist,PhD,5672.18,2.1,87,0.58,2.27,1.82,2.05,2.52,5.78,0.87,56.06,4.6,2.8,60.78,Divorced,No,Rural,2.3,0.73,5G,Apple,No,9.5,33.4,No,20,43,48.92,global_mobile
11075,Germany,38,Other,Unemployed,,31522.4,5.74,68,2.92,1.17,3.32,1.31,1.79,7.9,0.0,31.3,7.6,1.1,66.88,Single,No,Rural,2.3,1.34,3G,Huawei,Yes,2.5,11.48,No,13,38,70.49,global_mobile
11076,Nigeria,37,Female,Doctor,High School,38001.81,2.35,91,3.56,1.62,3.18,1.35,2.94,8.49,1.59,64.99,4.4,0.6,1.4,Divorced,Yes,Rural,2.1,1.31,WiFi,Apple,Yes,9.5,29.99,Yes,10,78,44.34,global_mobile
11077,Brazil,69,Other,Unemployed,,19671.9,6.44,97,3.91,0.57,1.33,1.89,2.24,6.9,1.51,68.06,5.4,7.0,21.69,Married,No,Urban,1.35,0.0,4G,Other,No,7.5,14.13,Yes,20,54,0.93,global_mobile
11078,China,53,Other,Doctor,High School,41534.62,7.4,67,2.9,1.63,2.56,2.2,2.14,7.34,0.89,95.71,8.0,7.1,86.03,Divorced,Yes,Rural,0.96,0.84,5G,Xiaomi,No,9.5,36.51,Yes,12,88,34.98,global_mobile
11079,UK,50,Female,Teacher,Bachelor's,33769.55,4.38,96,1.16,0.82,3.41,2.33,1.97,6.14,0.48,85.36,9.0,9.1,29.52,In Relationship,Yes,Urban,3.89,0.99,4G,Samsung,No,5.5,37.14,No,9,137,99.01,global_mobile
11080,Nigeria,29,Male,Salesperson,Master's,942.24,5.38,95,1.99,0.0,4.93,1.19,1.16,5.98,0.16,15.23,3.6,8.6,94.75,Single,No,Urban,2.33,1.01,5G,Huawei,No,2.5,41.02,Yes,16,82,90.79,global_mobile
11081,Russia,17,Other,Teacher,High School,24397.42,3.53,131,2.61,0.92,1.2,1.16,0.96,7.28,1.6,55.63,8.0,3.2,49.3,Married,Yes,Urban,0.13,1.29,WiFi,Apple,No,5.5,20.95,Yes,12,108,55.55,global_mobile
11082,Japan,27,Female,Engineer,Bachelor's,18396.34,6.54,93,1.35,0.0,2.43,0.55,1.84,8.38,1.0,18.33,8.8,8.9,1.43,Single,Yes,Urban,1.24,0.0,WiFi,Xiaomi,No,5.5,10.12,No,13,75,67.05,global_mobile
11083,Germany,59,Other,Doctor,,28643.37,7.31,46,1.77,0.14,3.15,1.68,2.54,6.38,1.43,66.81,2.0,0.7,19.31,Married,Yes,Urban,1.88,0.95,WiFi,Xiaomi,Yes,9.5,30.38,Yes,8,101,57.12,global_mobile
11084,Nigeria,65,Male,Salesperson,Master's,4133.04,2.76,52,1.13,0.86,0.0,1.36,2.05,7.37,0.6,4.13,1.4,6.2,24.92,Married,Yes,Urban,2.06,1.17,5G,Other,No,9.5,17.69,Yes,8,108,16.67,global_mobile
11085,Mexico,64,Other,Doctor,Master's,28448.77,6.26,61,1.92,1.28,1.6,2.09,2.0,8.02,0.57,59.02,9.6,0.9,49.08,Married,Yes,Urban,1.65,0.08,4G,Samsung,No,5.5,20.68,Yes,19,130,11.31,global_mobile
11086,India,20,Male,Manager,High School,43111.01,3.1,62,2.09,1.01,1.83,1.32,2.62,5.85,0.35,27.76,7.6,0.6,52.28,Divorced,No,Urban,1.29,0.95,4G,Apple,No,9.5,21.52,Yes,16,100,17.96,global_mobile
11087,Mexico,44,Female,Student,,39359.83,6.37,104,2.07,2.6,0.55,1.01,0.69,7.87,0.53,25.48,2.4,9.4,71.3,Divorced,No,Rural,1.1,0.37,4G,Huawei,Yes,2.5,24.33,No,17,89,99.77,global_mobile
11088,Nigeria,67,Other,Salesperson,PhD,27156.08,2.8,66,3.01,0.27,1.37,1.86,0.77,6.43,1.1,48.8,6.5,2.8,86.22,In Relationship,No,Urban,2.25,0.57,4G,Xiaomi,No,7.5,32.77,Yes,13,137,67.72,global_mobile
11089,China,32,Male,Teacher,Bachelor's,8883.06,8.28,62,2.8,0.18,3.43,0.57,0.28,6.43,0.17,3.23,7.5,9.0,96.1,Divorced,No,Rural,2.11,1.75,5G,Huawei,No,9.5,13.74,No,12,54,1.65,global_mobile
11090,Nigeria,12,Other,Unemployed,,35720.22,2.64,71,4.43,0.83,1.43,1.55,2.57,5.97,0.95,42.82,6.9,8.9,18.8,Single,No,Rural,1.08,1.51,WiFi,Apple,No,5.5,17.47,Yes,9,130,7.28,global_mobile
11091,USA,29,Male,Engineer,Master's,13439.78,6.43,50,2.56,1.66,1.58,1.14,2.41,7.99,0.98,16.41,7.7,3.5,30.06,Married,Yes,Urban,1.37,0.41,5G,OnePlus,Yes,5.5,24.81,No,14,91,80.33,global_mobile
11092,UK,61,Male,Unemployed,Master's,33616.67,4.76,82,1.29,3.47,1.69,1.92,1.78,7.62,1.29,7.36,1.2,7.0,92.89,Single,Yes,Urban,2.38,1.69,4G,Xiaomi,Yes,2.5,42.48,Yes,17,134,71.53,global_mobile
11093,USA,41,Female,Manager,Bachelor's,28178.14,9.05,97,2.49,0.0,2.93,1.56,0.89,5.53,1.28,6.41,3.5,7.9,1.2,In Relationship,No,Rural,1.15,1.47,5G,Other,No,5.5,27.18,Yes,18,117,51.42,global_mobile
11094,Germany,34,Other,Artist,Master's,20795.4,8.82,64,1.68,3.04,3.87,1.77,1.75,6.43,0.98,48.43,1.6,8.8,31.95,Married,No,Rural,1.9,0.63,4G,Samsung,No,9.5,33.7,Yes,15,48,96.75,global_mobile
11095,Mexico,62,Female,Unemployed,High School,33123.41,4.23,63,1.34,1.1,2.14,1.62,1.54,6.56,1.1,85.16,9.0,5.2,33.85,Married,Yes,Urban,0.11,1.21,3G,Huawei,No,7.5,23.43,No,19,73,79.85,global_mobile
11096,USA,26,Male,Engineer,,41416.62,3.79,83,0.47,0.51,1.36,1.2,3.98,5.84,0.7,37.35,4.4,4.7,22.74,Single,No,Rural,2.45,1.02,4G,Samsung,No,7.5,14.45,Yes,11,80,84.66,global_mobile
11097,Nigeria,17,Female,Manager,Bachelor's,40467.09,8.93,70,0.0,0.33,2.27,1.21,2.92,6.0,1.19,38.72,9.0,0.4,79.86,Married,No,Urban,2.23,1.27,5G,OnePlus,No,7.5,28.95,Yes,9,25,61.22,global_mobile
11098,Russia,70,Male,Unemployed,Bachelor's,24288.78,4.27,138,3.92,1.91,1.64,1.26,2.76,5.28,1.7,87.62,8.3,6.2,98.82,Divorced,Yes,Rural,0.91,1.18,3G,Huawei,No,2.5,32.61,Yes,9,117,82.03,global_mobile
11099,India,16,Male,Artist,PhD,33826.71,4.54,72,2.27,3.0,1.78,0.15,2.5,6.61,1.7,81.23,6.2,5.6,36.45,Married,No,Rural,1.19,0.56,WiFi,Other,No,9.5,39.07,No,20,117,23.1,global_mobile
11100,Nigeria,15,Male,Artist,Master's,26073.65,11.37,88,1.47,0.85,1.94,0.79,2.32,6.33,0.0,82.52,7.7,3.8,49.31,Married,Yes,Rural,0.7,0.79,4G,Samsung,No,2.5,27.96,Yes,16,77,97.69,global_mobile
11101,Brazil,26,Female,Artist,PhD,48278.83,3.87,67,3.28,2.14,1.85,1.45,1.63,7.32,1.02,44.98,3.0,1.1,25.31,Divorced,Yes,Rural,0.62,1.4,4G,OnePlus,Yes,5.5,27.42,Yes,18,117,21.24,global_mobile
11102,Germany,41,Male,Manager,,7405.93,6.19,118,2.48,1.0,1.73,1.29,1.77,7.0,0.0,58.78,0.1,9.6,46.5,In Relationship,No,Urban,1.05,0.84,5G,Samsung,Yes,5.5,25.7,Yes,8,128,20.33,global_mobile
11103,Brazil,33,Male,Teacher,,23891.17,5.47,73,2.7,2.79,1.05,1.66,0.93,8.2,1.16,48.0,2.5,0.4,23.92,Divorced,Yes,Rural,0.44,0.09,3G,OnePlus,No,2.5,34.56,Yes,13,83,52.05,global_mobile
11104,Nigeria,47,Male,Engineer,,18493.6,3.74,121,0.57,0.1,3.93,2.22,1.36,8.12,1.72,50.92,8.0,0.6,18.35,Single,Yes,Urban,1.51,0.02,3G,Apple,No,2.5,26.17,Yes,10,190,36.27,global_mobile
